개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3320000,202333200000900003,59,방범용,가로변,부산광역시 북구,"부산광역시 북구 낙동북로663번길 55, 가람중학교 (구포동)",부산광역시 북구 구포동 1020-1 가람중학교,35.2036870,128.9983577,단방향,N,N,N,,2014,2023-06-27,Y,부산광역시 북구 도시창조과,051-309-4872,2024-07-01,I,2026-05-15 18:45:46,2024-07-12 12:43:48
3320000,202333200000900002,58,방범용,가로변,부산광역시 북구,부산광역시 북구 가람로48번길 33 (구포동),부산광역시 북구 구포동 1060-164,35.2048041,128.9987757,양방향,Y,N,N,,2022,2025-05-12,Y,부산광역시 북구 도시창조과,051-309-4874,2025-05-15,I,2026-05-15 18:45:46,2025-05-15 15:06:38
3320000,202233200000900269,41,방범용,주차장,부산광역시 북구,부산광역시 북구 의성로115번길 71,부산광역시 북구 덕천동 410-4,35.2113204,129.0145467,양방향,Y,N,N,,2018,2019-12-31,Y,부산광역시 북구 교통행정과,051-309-4505,2024-07-31,I,2026-05-15 18:45:46,2024-08-07 16:21:23
3320000,202233200000900249,21,방범용,가로변,부산광역시 북구,부산광역시 북구 백양대로1051번길 14,부산광역시 북구 구포동 934-12,35.19974366,128.9964198,양방향,Y,N,N,,2018,2023-12-20,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:31:25
3320000,202233200000900282,54,방범용,공원,부산광역시 북구,부산광역시 북구 금곡동 92-1,부산광역시 북구 금곡동 92-1,35.26370296,129.0168298,양방향,Y,N,N,,2019,2023-03-22,N,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:43:43
3320000,202333200000900007,63,방범용,가로변,부산광역시 북구,"부산광역시 북구 낙동북로681번길 52 (구포동, 신진빌라)",부산광역시 북구 구포동 729-1 신진빌라,35.2022943,129.0011554,양방향,Y,N,N,,2017,2025-05-12,Y,부산광역시 북구 도시창조과,051-309-4874,2025-05-15,I,2026-05-15 18:45:46,2025-05-15 13:15:30
3320000,202233200000900256,28,방범용,가로변,부산광역시 북구,부산광역시 북구 구남언덕로20번길 38,부산광역시 북구 구포동 1075-99,35.2006634,128.993772,양방향,Y,N,N,,2018,2023-03-22,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:34:49
3320000,202433200000900010,75,약자보호,화장실,부산광역시 북구,"부산광역시 북구 만덕대로65번길 78, 덕천생활체육공원 (덕천동)[*미고시]",부산광역시 북구 덕천동 457-49 덕천생활체육공원,35.2154359,129.011452,양방향,Y,N,N,,2023,2024-07-11,Y,부산광역시 북구 문화체육과,051-309-4122,2024-07-11,I,2026-05-15 18:45:46,2024-07-11 13:17:31
3320000,202233200000900255,27,방범용,가로변,부산광역시 북구,부산광역시 북구 낙동북로 660-2,부산광역시 북구 구포동 928-2,35.20160657,128.9968495,양방향,Y,N,N,,2018,2023-03-22,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:34:28
3320000,202233200000900243,15,방범용,가로변,부산광역시 북구,부산광역시 북구 덕천로28번가길 12,부산광역시 북구 구포동 117-21,35.2071148,129.0086826,양방향,Y,N,N,,2018,2023-03-22,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:29:24
3320000,202233200000900262,34,방범용,가로변,부산광역시 북구,부산광역시 북구 낙동북로663번길 85-4,부산광역시 북구 구포동 1009-46,35.20459797,129.0006782,양방향,Y,N,N,,2018,2023-12-20,N,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:36:35
3320000,202233200000900219,5,약자보호,화장실,부산광역시 북구,부산광역시 북구 금곡동 1873,부산광역시 북구 금곡동 1873,35.252132,129.010914,양방향,Y,N,N,,2018,2023-01-19,Y,부산광역시 북구 자원순환과,051-309-4464,2024-07-11,I,2026-05-15 18:45:46,2024-08-05 13:48:56
3320000,202233200000900250,22,방범용,가로변,부산광역시 북구,부산광역시 북구 구남로14번가길 15,부산광역시 북구 구포동 923-80,35.199693,128.9946869,양방향,Y,N,N,,2018,2023-03-22,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:31:46
3320000,202233200000900278,50,방범용,가로변,부산광역시 북구,부산광역시 북구 시랑로83번길 47,부산광역시 북구 구포동 1229-14,35.19738458,129.0086221,양방향,Y,N,N,,2019,2023-03-22,N,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:41:29
3320000,202233200000900229,6,방범용,가로변,부산광역시 북구,부산광역시 북구 가람로 50,부산광역시 북구 구포동 413-31,35.20609887,128.9989869,양방향,Y,N,N,,2018,2023-12-20,Y,부산광역시 북구 안전총괄과,051-309-4707,2025-10-14,I,2026-05-15 18:45:46,2025-11-06 17:04:16
3330000,202033300000900009,82000011,방범용,화장실,반송공원 화장실,,부산광역시 해운대구 반송동 844-2,35.22025918,129.1592057,양방향,Y,N,N,경고등+경보음,2023,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 15:24:11
3330000,202033300000900001,82000002,방범용,화장실,오산공원 화장실,,부산광역시 해운대구 중동 1762,35.16640058,129.1731727,양방향,Y,N,N,경고등+경보음,2018,2025-11-05,Y,해운대구청,051-749-4491,2025-11-05,I,2026-05-15 18:45:46,2025-11-05 15:34:27
3330000,202033300000900007,82000009,방범용,화장실,아시아선수촌공원 화장실,,부산광역시 해운대구 반여동 1634,35.171468,129.125367,양방향,Y,N,N,경고등+경보음,2023,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 15:25:22
3330000,202033300000900006,82000008,방범용,화장실,APEC나루공원 2호 화장실,부산광역시 해운대구 수영강변대로 93 (우동),부산광역시 해운대구 우동 1494,35.16864139,129.1260362,미연계,N,N,N,경고등+경보음,2013,2025-11-05,Y,해운대구청,051-749-4491,2025-11-05,I,2026-05-15 18:45:46,2025-11-05 15:36:04
3330000,202033300000900005,82000007,방범용,화장실,APEC나루공원 1호 화장실,부산광역시 해운대구 수영강변대로 93 (우동),부산광역시 해운대구 우동 1494,35.16864139,129.1260362,미연계,N,N,N,경고등+경보음,2013,2025-11-05,Y,해운대구청,051-749-4491,2025-11-05,I,2026-05-15 18:45:46,2025-11-05 15:35:37
3330000,202033300000900003,82000004,방범용,화장실,대천공원 1호 화장실,"부산광역시 해운대구 장산로 331-18, 대천공원2호화장실 (좌동)",부산광역시 해운대구 좌동 1390 대천공원2호화장실,35.181524,129.167129,양방향,Y,N,N,경고등+경보음,2013,2025-11-05,Y,해운대구청 늘푸른과,051-749-4844,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 15:10:51
3330000,202433300000900004,202400004,방범용,화장실,재송소공원 공중화장실,부산광역시 해운대구 해운대로383번길 573 (재송동),부산광역시 해운대구 재송동 138-2,35.18856,129.1344,양방향,Y,N,N,,2023,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:58:58
3330000,202433300000900001,202400001,방범용,화장실,우동임도 공중화장실,"부산광역시 해운대구 해운대로383번길 478, 성불사임도 화장실 (재송동)",부산광역시 해운대구 재송동 산 74-1 성불사임도 화장실,35.18400,129.1345,양방향,Y,N,N,,2024,2026-03-17,Y,해운대구청 늘푸른과 산림관리팀,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 15:00:11
3330000,202433300000900006,202400006,방범용,화장실,장산 정상 공중화장실,"부산광역시 해운대구 장산로 331-187, 장산 정상 공중화장실 (반여동)",부산광역시 해운대구 반여동 산 4-20 장산 정상 공중화장실,35.19399,129.1451,단방향,N,N,N,,2024,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:58:14
3330000,202033300000900010,82000012,방범용,화장실,명장공원(반여저류) 화장실,,부산광역시 해운대구 반여동 604,35.20953283,129.1146466,미연계,N,N,N,경고등+경보음,2019,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 16:21:11
3330000,202033300000900011,82000011,방범용,화장실,반송공원 간이화장실,"부산광역시 해운대구 반송순환로 100-53, 반송공원 간이화장실 (반송동)",부산광역시 해운대구 반송동 844-2,35.2215765,129.1618295,양방향,Y,N,N,경고등+경보음,2020,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 15:23:37
3330000,202433300000900003,202400003,방범용,화장실,오봉산 숲 놀이터 공중화장실,"부산광역시 해운대구 재반로 301, 반여초등학교 (반여동)",부산광역시 해운대구 반여동 1600-12 반여초등학교,35.20278,129.1291,양방향,Y,N,N,,2023,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:59:17
3330000,202433300000900002,200400002,방범용,화장실,와우산 여가녹지 공중화장실,"부산광역시 해운대구 달맞이길 357, 와우산 공중화장실 (좌동)",부산광역시 해운대구 좌동 산 133-2 와우산 공중화장실,35.16840,129.1884,양방향,Y,N,N,,2024,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:59:46
3330000,202433300000900005,202400005,방범용,화장실,오봉산 여가녹지 공중화장실,"부산광역시 해운대구 재반로255번길 30, 안양원경노인정 (반여동)",부산광역시 해운대구 반여동 산 134 안양원경노인정,35.20123,129.1293,양방향,Y,N,N,,2023,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:58:28
3330000,202433300000900007,202400007`,방범용,화장실,장산 억새밭 공중화장실,"부산광역시 해운대구 재반로282번길 129, 장산화장실(반여지구) (반여동)",부산광역시 해운대구 반여동 산 4-1 장산화장실(반여지구),35.19965,129.1499,미연계,N,N,N,,2017,2026-03-17,Y,해운대구청 늘푸른과,051-749-4544,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 14:57:54
3330000,202033300000900013,82000014,방범용,화장실,초록공원 화장실,,부산광역시 해운대구 반여동 산 111-2 초록공원,35.20338,129.13615,양방향,Y,N,N,경고등+경보음,2023,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 15:35:27
3330000,202033300000900004,82000005,방범용,화장실,대천공원 2호 화장실,"부산광역시 해운대구 장산로 331-18, 대천공원2호화장실 (좌동)",부산광역시 해운대구 좌동 1390 대천공원2호화장실,35.181231,129.1667781,양방향,Y,N,N,경고등+경보음,2013,2025-11-05,Y,해운대구청 늘푸른과,051-749-4844,2025-11-05,I,2026-05-15 18:45:46,2026-05-07 15:10:17
3330000,202033300000900002,82000003,방범용,화장실,장산공원 화장실,부산광역시 해운대구 대천로 67번길 48,부산광역시 해운대구 좌동 1371-1,35.17440732,129.1651697,양방향,Y,N,N,경고등+경보음,2018,2025-11-05,Y,해운대구청,051-749-4491,2025-11-05,I,2026-05-15 18:45:46,2025-11-05 15:34:41
3330000,202033300000900008,82000010,방범용,화장실,꽃다래공원 화장실,,부산광역시 해운대구 반송동 산51-120,35.219018,129.156371,양방향,Y,N,N,경고등+경보음,2023,2026-03-11,Y,해운대구청 늘푸른과,051-749-7621,2026-05-08,I,2026-05-15 18:45:46,2026-05-08 15:24:55
3350000,202433500000900024,24,방범용,화장실,북문(신),부산광역시 금정구 북문로 124-2(청룡동 산2-1),,35.285208,129.064482,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:07
3350000,202433500000900020,20,방범용,화장실,동문 문화의숲,부산광역시 금정구 장전동 6-5,,35.244073,129.063768,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:45
3350000,202433500000900032,32,방범용,화장실,선동,부산광역시 금정구 선동 321,,35.266493,129.112443,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:17:34
3350000,202433500000900001,11,방범용,화장실,땅뫼산 산책로변,부산광역시 금정구 오륜대로 260-1,,35.24722442,129.1174179,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:26:38
3350000,202433500000900015,15,방범용,화장실,회동호 치유숲길,부산광역시 금정구 오륜동 357,,35.244993,129.115309,단방향,Y,N,N,,2022,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:27
3350000,202433500000900022,22,방범용,화장실,서문,부산광역시 금정구 금성동 산86-1,,35.251563,129.046654,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:27
3350000,202433500000900021,21,방범용,화장실,윤산 산림욕장,부산광역시 금정구 금사동 산9,,35.230428,129.105578,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:36
3350000,202433500000900030,30,방범용,화장실,금정산성광장(2),부산광역시 금정구 산성로 501-2(금성동 686),,35.246111,129.056789,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:21:52
3350000,202433500000900029,29,방범용,화장실,금정산 등산로변,부산광역시 금정구 범어사로 246-1(청룡동 566),,35.287664,129.069122,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:22:03
3350000,202433500000900025,25,방범용,화장실,갈맷길(신천교),부산광역시 금정구 선동 1031-6,,35.276426,129.108888,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:22:42
3350000,202433500000900031,31,방범용,화장실,선동주차장,부산광역시 금정구 선동 720-2,,35.265625,129.109412,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:17:53
3350000,202433500000900018,18,방범용,화장실,북문(구),부산광역시 금정구 북문로 124-1(금성동 산1-1),,35.27568,129.056186,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:02
3350000,202433500000900010,1,방범용,화장실,범어사 경외주차장,부산광역시 금정구 범어사로 267(청룡동 산2-1),,35.221923,129.103589,단방향,Y,N,N,,2016,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:25:14
3350000,202433500000900028,28,방범용,화장실,금정산성광장(1),부산광역시 금정구 산성로 501-1(금성동 686),,35.246419,129.05725,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:22:16
3350000,202433500000900013,13,방범용,화장실,오륜동주차장,부산광역시 금정구 오륜동 672-6,,35.24778,129.101805,단방향,Y,N,N,,2021,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:49
3350000,202433500000900006,6,방범용,화장실,윤산 등산로변 2,부산광역시 금정구 서동 461-52,,35.220982,129.098911,단방향,Y,N,N,,2017,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:26:02
3350000,202433500000900017,17,방범용,화장실,남문,부산광역시 금정구 남문로 56(금성동 산69),,35.235641,129.055192,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:10
3350000,202433500000900004,8,방범용,화장실,온천천변,부산광역시 금정구 부곡동 79,,35.241526,129.089188,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:26:10
3350000,202433500000900007,5,방범용,화장실,아름다운,부산광역시 금정구 산성로 458,,35.249977,129.056582,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:25:54
3350000,202433500000900023,23,방범용,화장실,동문,부산광역시 금정구 동문로35(금성동 629-2),,35.24598,129.063163,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:17
3350000,202433500000900012,12,방범용,화장실,서동시장,부산광역시 금정구 서동 302-18,,35.21614,129.101896,단방향,Y,N,N,,2020,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:57
3350000,202433500000900003,9,방범용,화장실,홍법사앞,부산광역시 금정구 두구로33번길 202,,35.30385874,129.1104243,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:26:23
3350000,202433500000900026,26,방범용,화장실,상마공영주차장,부산광역시 금정구 범어사로 308(청룡동 435-19),,35.280042,129.074598,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:22:32
3350000,202433500000900008,4,방범용,화장실,놀이마당,부산광역시 금정구 놀이마당로 5,,35.275869,129.087247,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:25:45
3350000,202433500000900019,19,방범용,화장실,윤산체육공원,부산광역시 금정구 윤산로 73-5(부곡동 산13-7),,35.239688,129.101102,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:23:54
3350000,202433500000900033,33,방범용,화장실,푸드앤파크,부산광역시 금정구 서곡로20번길121(금사동),,35.221081,129.109329,단방향,Y,N,N,,2023,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:17:25
3350000,202433500000900027,27,방범용,화장실,갈맷길(회동수원지),부산광역시 금정구 선동 438-3,,35.271097,129.111064,양방향,Y,N,N,,2024,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:22:23
3350000,202433500000900011,2,방범용,화장실,고갯마루,부산광역시 금정구 남문로 3(금성동 산69),,35.23568,129.0551,단방향,Y,N,N,,2017,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:25:05
3350000,202633500000900001,7,방범용,화장실,범어숲,,부산광역시 금정구 청룡동 108-1,35.2772245,129.0868266,단방향,Y,N,N,,2026,2026-03-27,Y,금정구청,051-519-4442,2026-05-19,,2026-05-21 22:28:20,2026-05-20 10:17:00
3350000,202433500000900016,16,방범용,화장실,구민운동장,부산광역시 금정구 두구동 1482-2,,35.278842,129.104719,단방향,Y,N,N,,2023,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:19
3350000,202433500000900014,14,방범용,화장실,수영강(회동교),부산광역시 금정구 회동동 517-1(개좌로239번길14),,35.231687,129.122047,단방향,Y,N,N,,2023,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:24:38
3350000,202433500000900009,3,방범용,화장실,윤산 등산로변 1,부산광역시 금정구 서동 산 90,,35.221923,129.103589,단방향,Y,N,N,,2017,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:25:22
3350000,202433500000900002,10,방범용,화장실,만남의 광장,부산광역시 금정구 중앙대로 1810,,35.24701759,129.094722,단방향,Y,N,N,,2018,2025-11-28,Y,금정구청,051-519-4442,2026-05-19,U,2026-05-21 03:03:03,2026-05-20 10:26:30
3360000,202633600000900035,강서-방범-414,방범용,가로변,명지2)4253-14_아진빌라 옆,부산광역시,부산광역시 강서구 명지2동 4253-14,35.087399,128.911216,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900036,강서-방범-080,방범용,가로변,신호)265_월더하임 102동앞_소방서방면_2,부산광역시,부산광역시 강서구 신호동 265,35.087405,128.879823,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900037,부산11-강서-0242,방범용,가로변,명지2)3260-5_행복마을_내_공원앞,부산광역시,부산광역시 강서구 명지2동 3260-5,35.08452,128.909448,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900038,부산-3-강서-0033,방범용,가로변,(3차)_강동동_164-1_인근사거리(방범취약지),부산광역시,부산광역시 강서구 강동동 164-1,35.2198,128.936188,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900039,강서-방범-198,방범용,가로변,명지2)3302_오션시티_서쪽_해안산책로,부산광역시,부산광역시 강서구 명지2동 3302,35.08362,128.89551,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900040,부산-9-강서-0192,방범용,가로변,9차)신호동315-1 9-191 신호공원축구장주차장,부산광역시,부산광역시 강서구 신호동 315-1,35.082447,128.871003,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900041,강서-방범-274,방범용,가로변,명지1)3222_명지새동네공원,부산광역시,부산광역시 강서구 명지1동 3222,35.110073,128.932477,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900042,강서-방범-310,방범용,가로변,명지1)3221-4_해양경찰서_명지파출소뒷편,부산광역시,부산광역시 강서구 명지1동 3221-4,35.10675,128.931288,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900043,부산-13-강서-0258,방범용,가로변,(14차)명지국제6로318번길_54_울림공원_회전,부산광역시,부산광역시 강서구 명지동 3392,35.102339,128.926712,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900044,강서-방범-313,방범용,가로변,대저1)1301-9_태흥적벽돌기와산업삼거리,부산광역시,부산광역시 강서구 대저1동 1301-9,35.217569,128.965711,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900045,부산-9-강서-0188,방범용,가로변,(9차)오션초후문_명지동3241-3(9-188),부산광역시,부산광역시 강서구 명지동 3241-3,35.079959,128.907824,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900046,부산-2-강서-0006,방범용,가로변,(2차)강동동101-64_대사초교,부산광역시,부산광역시 강서구 강동동 101-64,35.220685,128.939369,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900071,강서-방범-480,방범용,가로변,EDC)명지_에코델타_단독7블록_3-4필지_앞(사거리)0,부산광역시,부산광역시 강서구 명지동 2998-9,35.129866,128.912442,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900072,강서-방범-481,방범용,가로변,EDC)명지_에코델타_단독7블록_8-10필지_앞(사거리)0,부산광역시,부산광역시 강서구 명지동 2993-5,35.131264,128.912814,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900073,강서-방범-482,방범용,가로변,EDC)명지_에코델타_단독7블록_9-10필지_앞(사거리)0,부산광역시,부산광역시 강서구 명지동 3006,35.130935,128.91317,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900074,강서-방범-483,방범용,가로변,EDC)명지_에코델타_단독7블록_1필지_앞_원형교차로0,부산광역시,부산광역시 강서구 명지동 2990-15,35.132574,128.913473,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900106,강서-방범-515,방범용,가로변,EDC)명지_에코델타_지원6블록_6필지_앞(공원보도)0,부산광역시,부산광역시 강서구 명지동 3084-20,35.121773,128.917739,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:29,2026-05-15 12:06:59
3360000,202633600000900107,강서-방범-516,방범용,가로변,EDC)명지_에코델타_지원9블록_1필지_앞(삼거리)0,부산광역시,부산광역시 강서구 명지동 3120-7,35.120639,128.917424,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:29,2026-05-15 12:06:59
3360000,202633600000900108,강서-방범-517,방범용,가로변,EDC)명지_에코델타_주차장35블록_앞(삼거리)0,부산광역시,부산광역시 강서구 명지동 3117-1,35.120521,128.916091,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:29,2026-05-15 12:06:59
3360000,202633600000900109,강서-방범-518,방범용,가로변,EDC)명지_에코델타_근린공원_5호_하부_도로0,부산광역시,부산광역시 강서구 명지동 3119-5,35.121037,128.916992,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:29,2026-05-15 12:06:59
3360000,202633600000900004,강서-방범-785,방범용,가로변,명지1)1342-4_라온하우스_맞은편,부산광역시,부산광역시 강서구 명지1동 1342-4,35.10675,128.92694,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
3360000,202633600000900003,강서-재난-010,방범용,가로변,천성)1654_1_천성항방파제_등대,부산광역시,부산광역시 강서구 천성동 838,35.027087,128.808613,양방향,N,N,N,,2024,2026-05-14,Y,부산광역시 강서구,051-970-4862,2026-05-15,,2026-05-16 22:28:30,2026-05-15 12:06:59
