개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3340000,202433400000300011,사하구-11,부산광역시 사하구 괴정동 308-1,부산광역시 사하구 괴정동 308-1,35.103064,128.999515,10,2009,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300090,사하구-25,부산광역시 사하구 하단동 592-1,부산광역시 사하구 하단동 592-1,35.106009,128.963481,10,2025,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300024,사하구-26,부산광역시 사하구 하단동 592-2,부산광역시 사하구 하단동 592-2,35.106044,128.964146,10,2009,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300107,사하구-42,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.096028,128.960464,20,2022,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300045,사하구-55,부산광역시 사하구 다대동 1548-19,부산광역시 사하구 다대동 1548-19,35.050126,128.966191,7,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-07-10 09:31:36
3340000,202533400000300103,사하구-38,부산광역시 사하구 하단동 1150-2,부산광역시 사하구 하단동 1150-2,35.108813,128.947659,18,2013,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300087,사하구-22,부산광역시 사하구 하단동 525-22,부산광역시 사하구 하단동 525-22,35.106392,128.964122,20,2025,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300116,사하구-52,부산광역시 사하구 다대동 482-3,부산광역시 사하구 다대동 482-3,35.046385,128.968076,10,2016,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300002,사하구-01,부산광역시 사하구 괴정동 578-1,부산광역시 사하구 괴정동 578-1,35.099861,128.982411,7,2009,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300004,사하구-75,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.090176,128.973106,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300132,사하구-67,부산광역시 사하구 장림동 1057,부산광역시 사하구 장림동 1057,35.082719,128.977582,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300020,사하구-22,부산광역시 사하구 하단동 525-22,부산광역시 사하구 하단동 525-22,35.106392,128.964122,20,2009,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300027,사하구-31,부산광역시 사하구 하단동 617-12,부산광역시 사하구 하단동 617-12,35.105683,128.968691,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300005,사하구-04,부산광역시 사하구 감천동 41-2,부산광역시 사하구 감천동 41-2,35.085973,129.006888,10,2019,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-07-10 09:33:13
3340000,202433400000300055,사하구-67,부산광역시 사하구 다대동 63-13,부산광역시 사하구 다대동 63-13,35.064404,128.979991,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300130,사하구-65,부산광역시 사하구 장림동 374-4,부산광역시 사하구 장림동 374-4,35.074877,128.976527,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300083,사하구-18,부산광역시 사하구 하단동 528-11,부산광역시 사하구 하단동 528-11,35.106403,128.967685,7,2025,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300038,사하구-44,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.095598,128.961741,30,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300045,사하구-24,부산광역시 사하구 하단동 524-5,부산광역시 사하구 하단동 524-5,35.106432,128.963601,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300115,사하구-51,부산광역시 사하구 다대동 1548-19,부산광역시 사하구 다대동 1548-19,35.050126,128.966191,7,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300042,사하구-50,부산광역시 사하구 장림동 1088-12,부산광역시 사하구 장림동 1088-12,35.073462,128.955032,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300035,사하구-37,부산광역시 사하구 하단동 1163,부산광역시 사하구 하단동 1163,35.108747,128.957158,10,2013,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300049,사하구-60,부산광역시 사하구 다대동 1586,부산광역시 사하구 다대동 1586,35.059181,128.980821,10,2009,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300027,사하구-48,부산광역시 사하구 장림동 1086-8,부산광역시 사하구 장림동 1086-8,35.077017,128.954088,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300046,사하구-23,부산광역시 사하구 하단동 525-2,부산광역시 사하구 하단동 525-2,35.106423,128.963847,16,1999,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300016,사하구-16,부산광역시 사하구 당리동 325-1,부산광역시 사하구 당리동 325-1,35.103632,128.973221,17,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300062,사하구-04,부산광역시 사하구 감천동 41-2,부산광역시 사하구 감천동 41-2,35.085973,129.006888,10,2019,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300060,사하구-72,부산광역시 사하구 장림동 1057,부산광역시 사하구 장림동 1057,35.082719,128.977582,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300022,사하구-55,부산광역시 사하구 다대동 1548-19,부산광역시 사하구 다대동 1548-19,35.050126,128.966191,7,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202433400000300058,사하구-70,부산광역시 사하구 장림동 374-4,부산광역시 사하구 장림동 374-4,35.074807,128.976827,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202433400000300003,사하구-02,부산광역시 사하구 괴정동 971-10,부산광역시 사하구 괴정동 971-10,35.099917,128.992876,7,2012,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300025,사하구-27,부산광역시 사하구 하단동 592-6,부산광역시 사하구 하단동 592-6,35.106026,128.964633,13,2007,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-07-10 09:32:21
3340000,202433400000300037,사하구-43,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.096028,128.960464,20,2022,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300063,사하구-75,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.090176,128.973106,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300099,사하구-34,부산광역시 사하구 하단동 474,부산광역시 사하구 하단동 474,35.114707,128.960907,21,2008,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300006,사하구-73,부산광역시 사하구 장림동 1057,부산광역시 사하구 장림동 1057,35.082719,128.977582,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202433400000300047,사하구-57,부산광역시 사하구 다대동 1431-4,부산광역시 사하구 다대동 1431-4,35.064126,128.982139,10,2012,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202433400000300059,사하구-71,부산광역시 사하구 장림동 374-4,부산광역시 사하구 장림동 374-4,35.074877,128.976527,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300118,사하구-54,부산광역시 사하구 다대동 1591,부산광역시 사하구 다대동 1591,35.060225,128.983949,7,2012,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300085,사하구-20,부산광역시 사하구 하단동 526-17,부산광역시 사하구 하단동 526-17,35.106701,128.966787,10,2025,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300051,사하구-16,부산광역시 사하구 당리동 325-1,부산광역시 사하구 당리동 325-1,35.103632,128.973221,17,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300126,사하구-61,부산광역시 사하구 다대동 63-13,부산광역시 사하구 다대동 63-13,35.064404,128.979991,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300086,사하구-21,부산광역시 사하구 하단동 526-5,부산광역시 사하구 하단동 526-5,35.106488,128.966043,10,2025,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300092,사하구-27,부산광역시 사하구 하단동 592-6,부산광역시 사하구 하단동 592-6,35.106026,128.964633,10,2025,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300017,사하구-17,부산광역시 사하구 하단동 528-11,부산광역시 사하구 하단동 528-11,35.106403,128.967685,7,2009,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300019,사하구-59,부산광역시 사하구 다대동 1591,부산광역시 사하구 다대동 1591,35.060225,128.983949,7,2012,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202433400000300028,사하구-32,부산광역시 사하구 하단동 599,부산광역시 사하구 하단동 599,35.104615,128.964465,20,2008,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300041,사하구-30,부산광역시 사하구 하단동 589-22,부산광역시 사하구 하단동 589-22,35.106021,128.967566,9,2007,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300030,사하구-43,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.096028,128.960464,20,2022,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300112,사하구-48,부산광역시 사하구 장림동 1088-12,부산광역시 사하구 장림동 1088-12,35.073462,128.955032,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300055,사하구-12,부산광역시 사하구 괴정동 1000-2,부산광역시 사하구 괴정동 1000-2,35.100118,128.992797,10,2009,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300008,사하구-07,부산광역시 사하구 괴정동 964-19,부산광역시 사하구 괴정동 964-19,35.098833,128.993818,5,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300053,사하구-64,부산광역시 사하구 다대동 1552-16,부산광역시 사하구 다대동 1552-16,35.048191,128.966054,5,2017,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300094,사하구-29,부산광역시 사하구 하단동 589-14,부산광역시 사하구 하단동 589-14,35.105901,128.966776,20,2025,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300023,사하구-25,부산광역시 사하구 하단동 592-1,부산광역시 사하구 하단동 592-1,35.106009,128.963481,7,2011,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300084,사하구-19,부산광역시 사하구 하단동 526-12,부산광역시 사하구 하단동 526-12,35.106413,128.967181,20,2025,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300011,사하구-68,부산광역시 사하구 다대동 63-13,부산광역시 사하구 다대동 63-13,35.065489,128.979892,3,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300013,사하구-65,부산광역시 사하구 다대동 1097-2,부산광역시 사하구 다대동 1097-2,35.057471,128.971438,10,2017,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300031,사하구-41,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.094368,128.960432,39,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300101,사하구-36,부산광역시 사하구 하단동 1157-10,부산광역시 사하구 하단동 870,35.11712759,128.95941,10,2013,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300124,사하구-59,부산광역시 사하구 다대동 1552-16,부산광역시 사하구 다대동 1552-16,35.048191,128.966054,5,2017,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300006,사하구-05,부산광역시 사하구 감천동 112,부산광역시 사하구 감천동 112,35.084944,129.008033,10,2012,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300064,사하구-02,부산광역시 사하구 괴정동 971-10,부산광역시 사하구 괴정동 971-10,35.099917,128.992876,7,2012,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300046,사하구-56,부산광역시 사하구 다대동 482-3,부산광역시 사하구 다대동 482-3,35.046385,128.968076,10,2016,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202533400000300042,사하구-27,부산광역시 사하구 하단동 592-6,부산광역시 사하구 하단동 592-6,35.106026,128.964633,13,2007,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300032,사하구-37,부산광역시 사하구 하단동 1163,부산광역시 사하구 하단동 1163,35.108747,128.957158,10,2013,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300010,사하구-10,부산광역시 사하구 괴정동 319-2,부산광역시 사하구 괴정동 319-2,35.103067,129.000151,10,2009,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300109,사하구-44,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.095071,128.962041,30,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300106,사하구-41,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.094368,128.960432,39,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300089,사하구-24,부산광역시 사하구 하단동 524-9,부산광역시 사하구 하단동 524-9,35.1065176,128.963061,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300040,사하구-31,부산광역시 사하구 하단동 617-12,부산광역시 사하구 하단동 617-12,35.105683,128.968691,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300029,사하구-44,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.095598,128.961741,30,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202433400000300030,사하구-34,부산광역시 사하구 하단동 474,부산광역시 사하구 하단동 474,35.114707,128.960907,21,2008,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202433400000300043,사하구-53,부산광역시 사하구 다대동 1543-2,부산광역시 사하구 다대동 1543-2,35.049838,128.960291,10,2006,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-07-10 09:32:02
3340000,202533400000300044,사하구-25,부산광역시 사하구 하단동 592-1,부산광역시 사하구 하단동 592-1,35.106009,128.963481,7,2011,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300138,사하구-73,부산광역시 사하구 하단동 1193,부산광역시 사하구 하단동 1193,35.106718,128.958491,10,2019,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300059,사하구-07,부산광역시 사하구 괴정동 964-19,부산광역시 사하구 괴정동 964-19,35.098833,128.993818,5,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300060,사하구-06,부산광역시 사하구 감천동 824-13,부산광역시 사하구 감천동 824-13,35.093154,128.992918,7,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300066,사하구-08,부산광역시 사하구 다대로 680-1(다대동),부산광역시 사하구 다대동 1552-20,35.048142,128.965731,10,2021,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300119,사하구-55,부산광역시 사하구 다대동 1586,부산광역시 사하구 다대동 1586,35.059181,128.980821,10,2009,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300020,사하구-57,부산광역시 사하구 다대동 1431-4,부산광역시 사하구 다대동 1431-4,35.064126,128.982139,10,2012,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300096,사하구-31,부산광역시 사하구 하단동 617-12,부산광역시 사하구 하단동 617-12,35.105683,128.968691,7,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300021,사하구-56,부산광역시 사하구 다대동 482-3,부산광역시 사하구 다대동 482-3,35.046385,128.968076,10,2016,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300136,사하구-71,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.089665,128.973113,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300036,사하구-41,부산광역시 사하구 신평동 646,부산광역시 사하구 신평동 646,35.094368,128.960432,39,2006,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300134,사하구-69,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.090176,128.973106,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300080,사하구-15,부산광역시 사하구 당리동 317-16,부산광역시 사하구 당리동 317-16,35.104216,128.975251,10,2008,거치형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300038,사하구-33,부산광역시 사하구 하단동 1161-2,부산광역시 사하구 하단동 1161-2,35.108822,128.957558,10,2013,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300105,사하구-40,부산광역시 사하구 하단동 1173,부산광역시 사하구 하단동 1173,35.102707,128.956175,10,2006,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300029,사하구-33,부산광역시 사하구 하단동 1161-2,부산광역시 사하구 하단동 1161-2,35.108822,128.957558,10,2013,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300003,사하구-76,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.089693,128.972929,7,2019,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300016,사하구-62,부산광역시 사하구 다대동 1552-20,부산광역시 사하구 다대동 1552-20,35.047954,128.966279,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300023,사하구-54,부산광역시 사하구 다대동 285-2,부산광역시 사하구 다대동 285-2,35.060512,128.974557,10,1999,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:17
3340000,202533400000300081,사하구-16,부산광역시 사하구 당리동 316-31,부산광역시 사하구 당리동 316-31,35.103901,128.973031,10,2011,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300050,사하구-17,부산광역시 사하구 하단동 528-11,부산광역시 사하구 하단동 528-11,35.106403,128.967685,7,2009,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202433400000300062,사하구-74,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.089826,128.974331,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:43:00
3340000,202433400000300019,사하구-20,부산광역시 사하구 하단동 525-2,부산광역시 사하구 하단동 525-2,35.106411,128.965862,10,2009,단독형,N,N,,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3340000,202533400000300034,사하구-38,부산광역시 사하구 하단동 1150-2,부산광역시 사하구 하단동 1150-2,35.108813,128.947659,18,2013,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-02-14,I,2026-05-15 18:45:05,2025-02-14 16:34:18
3340000,202533400000300073,사하구-07,부산광역시 사하구 괴정동 964-19,부산광역시 사하구 괴정동 964-19,35.098833,128.993818,5,2012,거치형,N,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202533400000300133,사하구-68,부산광역시 사하구 신평동 544-1,부산광역시 사하구 신평동 544-1,35.089826,128.974331,5,2017,단독형,Y,N,,N,051-220-4556,부산광역시 사하구,2025-11-06,I,2026-05-15 18:45:05,2025-11-07 09:34:37
3340000,202433400000300034,사하구-39,부산광역시 사하구 하단동 1150-2,부산광역시 사하구 하단동 1150-2,35.108685,128.947922,15,2013,단독형,Y,N,수동식,N,051-220-4556,부산광역시 사하구,2024-02-15,I,2026-05-15 18:45:05,2024-02-21 16:42:59
3350000,202633500000300017,금정도서관내 주차장 안쪽,"부산광역시 금정구 금정도서관로 33, 금정도서관 청룡동 (청룡동)",부산광역시 금정구 청룡동 2-12 금정도서관,35.272745,129.0961372,20,2010,단독형,N,N,,N,051-519-4554,부산광역시 금정구청,2026-05-18,,2026-05-19 22:27:51,2026-05-18 10:00:07
3350000,202633500000300018,범어사역 5번출구(1),"부산광역시 금정구 중앙대로 2119, 청룡동 (청룡동)",부산광역시 금정구 청룡동 17-7,35.2735714,129.0924064,10,2009,단독형,Y,N,,N,051-519-4554,부산광역시 금정구청,2026-05-18,,2026-05-19 22:27:51,2026-05-18 10:00:07
3350000,202633500000300022,남산동역 공영주차장내,부산광역시 금정구 중앙대로 2022-1,부산광역시 금정구 남산동 231-3,35.2647841,129.0928084,7,2008,단독형,Y,N,,N,051-519-4554,부산광역시 금정구청,2026-05-18,,2026-05-19 22:27:51,2026-05-18 10:00:07
